branch,address,latitude,longitude,district,forecast_day,hour,temperature,content,wind,humidity,uv_index
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,07,26°,Nhiều mây,BTB 6 km/h,95%,0.5 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,08,27°,Mưa,BTB 7 km/h,89%,0.9 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,09,28°,Mưa,TB 9 km/h,84%,1.5 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,10,29°,Nhiều mây,TB 9 km/h,79%,2.9 (Trung bình)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,11,30°,Nhiều mây,TTB 9 km/h,74%,4.2 (Trung bình)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,12,31°,Nhiều mây,TTB 9 km/h,70%,4.8 (Trung bình)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,13,32°,Có mây,T 11 km/h,66%,2.9 (Trung bình)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,14,31°,Có mây,T 13 km/h,70%,2.0 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,15,31°,Có mây,TTN 15 km/h,74%,2.3 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,16,30°,Có mây,TN 15 km/h,79%,1.4 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,17,29°,Mưa rào,NTN 15 km/h,81%,0.4 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,18,28°,Mưa,NTN 13 km/h,84%,0.0 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,19,27°,Có mây,NTN 13 km/h,86%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,20,26°,Có mây,NTN 11 km/h,91%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,21,26°,Có mây,NTN 9 km/h,90%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,22,27°,Mưa,NTN 9 km/h,89%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,ngày mai,23,26°,Có mây,TN 9 km/h,93%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,00,25°,Có mây,TN 9 km/h,95%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,01,26°,Mưa,TN 9 km/h,95%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,02,25°,Mưa,TN 9 km/h,95%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,03,25°,Có mây,TN 9 km/h,97%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,04,24°,Có mây,TN 7 km/h,100%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,05,25°,Có mây,TTN 7 km/h,99%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,06,25°,Có mây,T 7 km/h,99%,0.0 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,07,26°,Mưa rào,TTB 9 km/h,97%,0.3 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,08,27°,Mưa,TTB 9 km/h,91%,0.5 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,09,28°,Có mây,T 11 km/h,86%,2.6 (Trung bình)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,10,29°,Mưa rào,T 13 km/h,82%,2.6 (Trung bình)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,11,30°,Có mây,TTN 13 km/h,78%,6.5 (Cao)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,12,31°,Có mây,TN 15 km/h,73%,3.2 (Trung bình)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,13,32°,Có mây,NTN 15 km/h,69%,2.5 (Trung bình)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,14,31°,Có mây,TN 15 km/h,75%,1.7 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,15,30°,Mưa,TN 15 km/h,80%,0.7 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,16,29°,Có mây,TN 13 km/h,85%,1.2 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,17,28°,Có mây,TN 13 km/h,86%,0.6 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,18,28°,Mưa,TN 11 km/h,85%,0.0 (Thấp)
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,19,27°,Có mây,TN 9 km/h,88%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,20,26°,Có mây,TN 9 km/h,94%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,21,26°,Có mây,TN 9 km/h,92%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,22,26°,Có mây,NTN 9 km/h,91%,
ĐẠI LỘ 2,"168 ICOOL ĐẠI LỘ 2 PHƯỜNG PHƯỚC BÌNH, TP Thủ Đức",10.780672,106.7122688,TP Thủ Đức,2 ngày tới,23,25°,Có mây,NTN 7 km/h,95%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,09,28°,Mưa,TB 11 km/h,83%,1.1 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,10,29°,Mưa,TB 13 km/h,81%,1.8 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,11,29°,Nhiều mây,TTB 13 km/h,79%,6.8 (Cao)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,12,29°,Mây từng đợt,TTB 15 km/h,77%,12.4 (Cực độ)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,13,30°,Nắng nhẹ,T 17 km/h,77%,11.0 (Cực độ)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,14,30°,Mây từng đợt,T 15 km/h,75%,7.5 (Rất cao)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,15,29°,Mưa,TTN 15 km/h,85%,1.2 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,16,29°,Có mây,TN 13 km/h,85%,1.0 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,17,29°,Có mây,TN 15 km/h,84%,0.5 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,18,28°,Mưa,TTN 19 km/h,85%,0.0 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,19,28°,Có mây,TTN 19 km/h,85%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,20,28°,Có mây,TTN 17 km/h,87%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,21,27°,Có mây,TTN 15 km/h,89%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,22,27°,Mưa dông,T 13 km/h,90%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,hôm nay,23,27°,Mưa dông,T 13 km/h,91%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,00,27°,Nhiều mây,T 13 km/h,92%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,01,26°,Mưa dông,T 13 km/h,92%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,02,26°,Nhiều mây,T 13 km/h,93%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,03,26°,Nhiều mây,T 11 km/h,93%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,04,26°,Nhiều mây,TTB 11 km/h,94%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,05,26°,Nhiều mây,TTB 11 km/h,95%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,06,26°,Nhiều mây,TTB 11 km/h,97%,0.1 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,07,27°,Nhiều mây,TTB 11 km/h,93%,1.0 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,08,27°,Mưa dông,TTB 11 km/h,88%,0.9 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,09,28°,Nhiều mây,TTB 11 km/h,83%,3.2 (Trung bình)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,10,29°,Mưa dông,TTB 11 km/h,80%,2.4 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,11,30°,Nhiều mây,T 11 km/h,77%,8.4 (Rất cao)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,12,30°,Nhiều mây,TTN 11 km/h,76%,9.7 (Rất cao)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,13,30°,Nhiều mây,NTN 11 km/h,76%,4.6 (Trung bình)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,14,31°,Mưa dông,NTN 13 km/h,74%,3.1 (Trung bình)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,15,30°,Mưa dông,NTN 17 km/h,82%,1.5 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,16,30°,Nhiều mây,NTN 19 km/h,80%,2.0 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,17,29°,Nhiều mây,TN 17 km/h,81%,1.0 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,18,28°,Mưa dông,TN 15 km/h,86%,0.0 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,19,28°,Nhiều mây,TTN 13 km/h,88%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,20,27°,Có mây,TTN 13 km/h,92%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,21,27°,Có mây,TTN 13 km/h,92%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,22,26°,Có mây,TTN 13 km/h,93%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,ngày mai,23,26°,Có mây,TTN 13 km/h,96%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,00,26°,Có mây,TTN 13 km/h,94%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,01,27°,Có mây,TTN 13 km/h,94%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,02,27°,Có mây,TTN 13 km/h,94%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,03,27°,Mưa,T 13 km/h,94%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,04,27°,Mưa,T 13 km/h,93%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,05,27°,Có mây,T 11 km/h,93%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,06,27°,Mưa rào,T 11 km/h,92%,0.0 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,07,27°,Có mây,T 11 km/h,91%,0.7 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,08,28°,Có mây,T 13 km/h,88%,1.3 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,09,28°,Mưa dông,T 13 km/h,84%,1.0 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,10,29°,Mưa dông,TTN 15 km/h,82%,1.7 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,11,30°,Có mây,TTN 15 km/h,79%,6.2 (Cao)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,12,30°,Nhiều mây,TTN 15 km/h,78%,8.3 (Rất cao)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,13,30°,Nhiều mây,TTN 17 km/h,77%,8.4 (Rất cao)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,14,31°,Nhiều mây,TTN 17 km/h,75%,5.1 (Trung bình)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,15,30°,Mưa,T 17 km/h,80%,1.2 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,16,30°,Có mây,T 19 km/h,80%,1.2 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,17,29°,Có mây,TTN 17 km/h,82%,0.6 (Thấp)
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,18,28°,Có mây,TTN 15 km/h,86%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,19,28°,Có mây,TTN 13 km/h,87%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,20,27°,Có mây,TTN 13 km/h,91%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,21,27°,Có mây,TTN 11 km/h,91%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,22,27°,Có mây,T 11 km/h,91%,
VŨNG TÀU,"130 HOÀNG HOA THÁM P2, TP Vũng Tàu",10.337067,107.085835,TP Vũng Tàu,2 ngày tới,23,26°,Có mây,TTN 11 km/h,93%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,09,29°,Nhiều mây,TB 11 km/h,81%,3.5 (Trung bình)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,10,30°,Mây từng đợt,TB 11 km/h,76%,5.2 (Trung bình)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,11,32°,Nhiều mây,TB 13 km/h,67%,8.3 (Rất cao)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,12,31°,Mưa dông,TB 13 km/h,75%,3.3 (Trung bình)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,13,30°,Có mây,TB 13 km/h,74%,6.1 (Cao)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,14,30°,Mưa,TB 13 km/h,81%,1.6 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,15,30°,Có mây,TTB 13 km/h,74%,2.3 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,16,30°,Có mây,TTB 11 km/h,75%,1.0 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,17,29°,Có mây,T 11 km/h,77%,0.5 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,18,28°,Mưa,TTN 9 km/h,82%,0.0 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,19,28°,Có mây,TTN 9 km/h,86%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,20,27°,Có mây,TN 9 km/h,91%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,21,27°,Có mây,TN 9 km/h,93%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,22,25°,Có mây,TTN 9 km/h,98%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,hôm nay,23,26°,Có mây,TTN 7 km/h,96%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,00,26°,Có mây,TTN 7 km/h,95%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,01,26°,Có mây,TTN 7 km/h,95%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,02,26°,Nhiều mây,T 6 km/h,94%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,03,26°,Nhiều mây,T 6 km/h,95%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,04,26°,Mây từng đợt,T 6 km/h,95%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,05,26°,Nhiều mây,TTB 6 km/h,96%,
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,06,26°,Nhiều mây,TTB 6 km/h,95%,0.0 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,07,27°,Có mây,TB 6 km/h,93%,0.3 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,08,28°,Mưa rào,TTB 7 km/h,89%,0.6 (Thấp)
SƯ VẠN HẠNH,"644 Đ. SƯ VẠN HẠNH, PHƯỜNG 12, Quận 10.",10.7701407,106.6706353,Quận 10,ngày mai,09,29°,Mưa,TTB 9 km/h,83%,0.8 (Thấp)
